date,site,Borough,Pathway,NMCTR external delay,Total external delay days
17/10/2024,UHL,Other,Pathway 3,4,48
18/10/2024,QEH,Bexley,Pathway 0,2,5
18/10/2024,QEH,Bexley,Pathway 1,5,32
18/10/2024,QEH,Bexley,Pathway 2,7,72
18/10/2024,QEH,Bexley,Pathway 3,4,52
18/10/2024,QEH,Greenwich,Pathway 0,2,6
18/10/2024,QEH,Greenwich,Pathway 1,6,13
18/10/2024,QEH,Greenwich,Pathway 2,5,75
18/10/2024,QEH,Greenwich,Pathway 3,3,131
18/10/2024,QEH,Lewisham,Pathway 0,1,11
18/10/2024,QEH,Lewisham,Pathway 1,1,2
18/10/2024,QEH,Other,Pathway 0,1,1
18/10/2024,UHL,Bexley,Pathway 1,3,126
18/10/2024,UHL,Bexley,Pathway 3,1,25
18/10/2024,UHL,Greenwich,Pathway 1,2,65
18/10/2024,UHL,Greenwich,Pathway 2,2,11
18/10/2024,UHL,Lewisham,Pathway 0,9,113
18/10/2024,UHL,Lewisham,Pathway 1,12,346
18/10/2024,UHL,Lewisham,Pathway 2,3,19
18/10/2024,UHL,Lewisham,Pathway 3,20,460
18/10/2024,UHL,Other,Pathway 3,4,52
19/10/2024,QEH,Bexley,Pathway 0,2,7
19/10/2024,QEH,Bexley,Pathway 1,5,37
19/10/2024,QEH,Bexley,Pathway 2,7,79
19/10/2024,QEH,Bexley,Pathway 3,4,56
19/10/2024,QEH,Greenwich,Pathway 0,2,8
19/10/2024,QEH,Greenwich,Pathway 1,4,13
19/10/2024,QEH,Greenwich,Pathway 2,5,80
19/10/2024,QEH,Greenwich,Pathway 3,3,134
19/10/2024,QEH,Lewisham,Pathway 0,1,12
19/10/2024,QEH,Lewisham,Pathway 1,1,3
19/10/2024,QEH,Other,Pathway 0,1,2
19/10/2024,UHL,Bexley,Pathway 1,2,35
19/10/2024,UHL,Bexley,Pathway 3,1,26
19/10/2024,UHL,Greenwich,Pathway 1,2,67
19/10/2024,UHL,Greenwich,Pathway 2,2,13
19/10/2024,UHL,Lewisham,Pathway 0,9,122
19/10/2024,UHL,Lewisham,Pathway 1,11,352
19/10/2024,UHL,Lewisham,Pathway 2,3,22
19/10/2024,UHL,Lewisham,Pathway 3,20,480
19/10/2024,UHL,Other,Pathway 3,4,56
20/10/2024,QEH,Bexley,Pathway 0,2,9
20/10/2024,QEH,Bexley,Pathway 1,5,42
20/10/2024,QEH,Bexley,Pathway 2,7,86
20/10/2024,QEH,Bexley,Pathway 3,4,60
20/10/2024,QEH,Greenwich,Pathway 0,2,10
20/10/2024,QEH,Greenwich,Pathway 1,4,17
20/10/2024,QEH,Greenwich,Pathway 2,5,85
20/10/2024,QEH,Greenwich,Pathway 3,3,137
20/10/2024,QEH,Lewisham,Pathway 0,1,13
20/10/2024,QEH,Lewisham,Pathway 1,1,4
20/10/2024,QEH,Other,Pathway 0,1,3
20/10/2024,UHL,Bexley,Pathway 1,2,37
20/10/2024,UHL,Bexley,Pathway 3,1,27
20/10/2024,UHL,Greenwich,Pathway 1,2,69
20/10/2024,UHL,Greenwich,Pathway 2,2,15
20/10/2024,UHL,Lewisham,Pathway 0,9,131
20/10/2024,UHL,Lewisham,Pathway 1,11,363
20/10/2024,UHL,Lewisham,Pathway 2,3,25
20/10/2024,UHL,Lewisham,Pathway 3,20,500
20/10/2024,UHL,Other,Pathway 3,4,60
21/10/2024,QEH,Bexley,Pathway 0,4,16
21/10/2024,QEH,Bexley,Pathway 1,4,27
21/10/2024,QEH,Bexley,Pathway 2,10,173
21/10/2024,QEH,Bexley,Pathway 3,4,64
21/10/2024,QEH,Greenwich,Pathway 0,3,10
21/10/2024,QEH,Greenwich,Pathway 1,4,8
21/10/2024,QEH,Greenwich,Pathway 2,5,68
21/10/2024,QEH,Greenwich,Pathway 3,4,146
21/10/2024,QEH,Lewisham,Pathway 3,1,14
21/10/2024,UHL,Bexley,Pathway 1,2,39
21/10/2024,UHL,Bexley,Pathway 3,1,28
21/10/2024,UHL,Greenwich,Pathway 1,5,102
21/10/2024,UHL,Greenwich,Pathway 2,3,18
21/10/2024,UHL,Lewisham,Pathway 0,9,98
21/10/2024,UHL,Lewisham,Pathway 1,15,412
21/10/2024,UHL,Lewisham,Pathway 2,5,30
21/10/2024,UHL,Lewisham,Pathway 3,20,490
21/10/2024,UHL,Other,Pathway 1,2,2
21/10/2024,UHL,Other,Pathway 3,5,86
22/10/2024,QEH,Bexley,Pathway 0,6,9
22/10/2024,QEH,Bexley,Pathway 1,10,50
22/10/2024,QEH,Bexley,Pathway 2,9,124
22/10/2024,QEH,Bexley,Pathway 3,3,56
22/10/2024,QEH,Greenwich,Pathway 0,4,13
22/10/2024,QEH,Greenwich,Pathway 1,4,20
22/10/2024,QEH,Greenwich,Pathway 2,7,77
22/10/2024,QEH,Greenwich,Pathway 3,4,150
22/10/2024,QEH,Lewisham,Pathway 1,1,5
22/10/2024,QEH,Lewisham,Pathway 3,1,15
22/10/2024,UHL,Bexley,Pathway 1,1,35
22/10/2024,UHL,Bexley,Pathway 3,1,29
22/10/2024,UHL,Greenwich,Pathway 1,4,105
22/10/2024,UHL,Greenwich,Pathway 2,3,21
22/10/2024,UHL,Greenwich,Pathway 3,1,1
22/10/2024,UHL,Lewisham,Pathway 0,8,69
22/10/2024,UHL,Lewisham,Pathway 1,12,395
22/10/2024,UHL,Lewisham,Pathway 2,6,36
22/10/2024,UHL,Lewisham,Pathway 3,22,512
22/10/2024,UHL,Other,Pathway 1,1,2
22/10/2024,UHL,Other,Pathway 3,5,91
23/10/2024,QEH,Bexley,Pathway 0,3,6
23/10/2024,QEH,Bexley,Pathway 1,6,43
23/10/2024,QEH,Bexley,Pathway 2,10,135
23/10/2024,QEH,Bexley,Pathway 3,3,59
23/10/2024,QEH,Greenwich,Pathway 0,4,14
23/10/2024,QEH,Greenwich,Pathway 1,5,19
23/10/2024,QEH,Greenwich,Pathway 2,8,101
23/10/2024,QEH,Greenwich,Pathway 3,3,138
23/10/2024,QEH,Lewisham,Pathway 1,1,5
23/10/2024,QEH,Lewisham,Pathway 3,1,16
23/10/2024,UHL,Bexley,Pathway 1,1,36
23/10/2024,UHL,Bexley,Pathway 3,1,30
23/10/2024,UHL,Greenwich,Pathway 0,1,1
23/10/2024,UHL,Greenwich,Pathway 1,4,109
23/10/2024,UHL,Greenwich,Pathway 2,2,21
23/10/2024,UHL,Greenwich,Pathway 3,1,2
23/10/2024,UHL,Lewisham,Pathway 0,10,78
23/10/2024,UHL,Lewisham,Pathway 1,11,393
23/10/2024,UHL,Lewisham,Pathway 2,7,43
23/10/2024,UHL,Lewisham,Pathway 3,21,476
23/10/2024,UHL,Other,Pathway 3,4,72
24/10/2024,QEH,Bexley,Pathway 0,4,9
24/10/2024,QEH,Bexley,Pathway 1,6,48
24/10/2024,QEH,Bexley,Pathway 2,8,123
24/10/2024,QEH,Bexley,Pathway 3,5,49
24/10/2024,QEH,Greenwich,Pathway 0,2,12
24/10/2024,QEH,Greenwich,Pathway 1,5,22
24/10/2024,QEH,Greenwich,Pathway 2,8,103
24/10/2024,QEH,Greenwich,Pathway 3,4,142
24/10/2024,QEH,Lewisham,Pathway 3,1,17
24/10/2024,QEH,Other,Pathway 0,1,4
24/10/2024,UHL,Bexley,Pathway 1,1,37
24/10/2024,UHL,Bexley,Pathway 3,2,32
24/10/2024,UHL,Greenwich,Pathway 0,3,19
24/10/2024,UHL,Greenwich,Pathway 1,3,44
24/10/2024,UHL,Greenwich,Pathway 2,2,23
24/10/2024,UHL,Greenwich,Pathway 3,1,3
24/10/2024,UHL,Lewisham,Pathway 0,13,113
24/10/2024,UHL,Lewisham,Pathway 1,12,403
24/10/2024,UHL,Lewisham,Pathway 2,6,24
24/10/2024,UHL,Lewisham,Pathway 3,21,494
24/10/2024,UHL,Other,Pathway 0,1,1
24/10/2024,UHL,Other,Pathway 3,4,76
25/10/2024,QEH,Bexley,Pathway 0,4,12
25/10/2024,QEH,Bexley,Pathway 1,5,38
25/10/2024,QEH,Bexley,Pathway 2,7,105
25/10/2024,QEH,Bexley,Pathway 3,5,68
25/10/2024,QEH,Greenwich,Pathway 0,1,12
25/10/2024,QEH,Greenwich,Pathway 1,3,23
25/10/2024,QEH,Greenwich,Pathway 2,10,113
25/10/2024,QEH,Greenwich,Pathway 3,4,146
25/10/2024,QEH,Lewisham,Pathway 3,1,18
25/10/2024,UHL,Bexley,Pathway 1,1,38
25/10/2024,UHL,Bexley,Pathway 3,2,34
25/10/2024,UHL,Greenwich,Pathway 0,2,20
25/10/2024,UHL,Greenwich,Pathway 1,2,14
25/10/2024,UHL,Greenwich,Pathway 2,3,26
25/10/2024,UHL,Greenwich,Pathway 3,1,4
25/10/2024,UHL,Lewisham,Pathway 0,11,120
25/10/2024,UHL,Lewisham,Pathway 1,9,399
25/10/2024,UHL,Lewisham,Pathway 2,6,30
25/10/2024,UHL,Lewisham,Pathway 3,20,463
25/10/2024,UHL,Other,Pathway 0,1,2
25/10/2024,UHL,Other,Pathway 3,4,80
26/10/2024,QEH,Bexley,Pathway 0,3,14
26/10/2024,QEH,Bexley,Pathway 1,5,43
26/10/2024,QEH,Bexley,Pathway 2,7,112
26/10/2024,QEH,Bexley,Pathway 3,5,73
26/10/2024,QEH,Greenwich,Pathway 0,1,13
26/10/2024,QEH,Greenwich,Pathway 1,3,26
26/10/2024,QEH,Greenwich,Pathway 2,10,123
26/10/2024,QEH,Greenwich,Pathway 3,4,150
26/10/2024,QEH,Lewisham,Pathway 3,1,19
26/10/2024,UHL,Bexley,Pathway 1,1,39
26/10/2024,UHL,Bexley,Pathway 3,2,36
26/10/2024,UHL,Greenwich,Pathway 0,2,22
26/10/2024,UHL,Greenwich,Pathway 1,2,16
26/10/2024,UHL,Greenwich,Pathway 2,3,29
26/10/2024,UHL,Greenwich,Pathway 3,1,5
26/10/2024,UHL,Lewisham,Pathway 0,10,127
26/10/2024,UHL,Lewisham,Pathway 1,9,408
26/10/2024,UHL,Lewisham,Pathway 2,6,36
26/10/2024,UHL,Lewisham,Pathway 3,20,483
26/10/2024,UHL,Other,Pathway 0,1,3
26/10/2024,UHL,Other,Pathway 3,4,84
27/10/2024,QEH,Bexley,Pathway 0,3,17
27/10/2024,QEH,Bexley,Pathway 1,5,48
27/10/2024,QEH,Bexley,Pathway 2,7,119
27/10/2024,QEH,Bexley,Pathway 3,5,78
27/10/2024,QEH,Greenwich,Pathway 0,1,14
27/10/2024,QEH,Greenwich,Pathway 1,3,29
27/10/2024,QEH,Greenwich,Pathway 2,10,133
27/10/2024,QEH,Greenwich,Pathway 3,4,154
27/10/2024,QEH,Lewisham,Pathway 3,1,20
27/10/2024,UHL,Bexley,Pathway 1,1,40
27/10/2024,UHL,Bexley,Pathway 3,2,38
27/10/2024,UHL,Greenwich,Pathway 0,2,24
27/10/2024,UHL,Greenwich,Pathway 1,2,18
27/10/2024,UHL,Greenwich,Pathway 2,3,32
27/10/2024,UHL,Greenwich,Pathway 3,1,6
27/10/2024,UHL,Lewisham,Pathway 0,10,137
27/10/2024,UHL,Lewisham,Pathway 1,9,417
27/10/2024,UHL,Lewisham,Pathway 2,6,42
27/10/2024,UHL,Lewisham,Pathway 3,20,503
27/10/2024,UHL,Other,Pathway 0,1,4
27/10/2024,UHL,Other,Pathway 3,4,88
28/10/2024,QEH,Bexley,Pathway 0,4,21
28/10/2024,QEH,Bexley,Pathway 1,6,54
28/10/2024,QEH,Bexley,Pathway 2,7,116
28/10/2024,QEH,Bexley,Pathway 3,5,83
28/10/2024,QEH,Greenwich,Pathway 0,1,1
28/10/2024,QEH,Greenwich,Pathway 1,8,65
28/10/2024,QEH,Greenwich,Pathway 2,10,134
28/10/2024,QEH,Greenwich,Pathway 3,4,158
28/10/2024,QEH,Lewisham,Pathway 3,1,21
28/10/2024,UHL,Bexley,Pathway 0,1,1
28/10/2024,UHL,Bexley,Pathway 1,2,113
28/10/2024,UHL,Bexley,Pathway 3,2,40
28/10/2024,UHL,Greenwich,Pathway 0,2,26
28/10/2024,UHL,Greenwich,Pathway 1,3,21
28/10/2024,UHL,Greenwich,Pathway 2,3,35
28/10/2024,UHL,Greenwich,Pathway 3,1,7
28/10/2024,UHL,Lewisham,Pathway 0,9,82
28/10/2024,UHL,Lewisham,Pathway 1,13,359
28/10/2024,UHL,Lewisham,Pathway 2,4,35
28/10/2024,UHL,Lewisham,Pathway 3,19,480
28/10/2024,UHL,Other,Pathway 0,4,69
28/10/2024,UHL,Other,Pathway 3,3,56
29/10/2024,QEH,Bexley,Pathway 0,3,23
29/10/2024,QEH,Bexley,Pathway 1,5,45
29/10/2024,QEH,Bexley,Pathway 2,9,125
29/10/2024,QEH,Bexley,Pathway 3,6,103
29/10/2024,QEH,Greenwich,Pathway 0,1,2
29/10/2024,QEH,Greenwich,Pathway 1,5,55
29/10/2024,QEH,Greenwich,Pathway 2,8,126
29/10/2024,QEH,Greenwich,Pathway 3,3,99
29/10/2024,QEH,Lewisham,Pathway 3,1,22
29/10/2024,UHL,Bexley,Pathway 0,1,2
29/10/2024,UHL,Bexley,Pathway 1,2,115
29/10/2024,UHL,Bexley,Pathway 3,2,42
29/10/2024,UHL,Greenwich,Pathway 0,1,7
29/10/2024,UHL,Greenwich,Pathway 1,2,11
29/10/2024,UHL,Greenwich,Pathway 2,3,34
29/10/2024,UHL,Greenwich,Pathway 3,2,9
29/10/2024,UHL,Lewisham,Pathway 0,10,67
29/10/2024,UHL,Lewisham,Pathway 1,16,369
29/10/2024,UHL,Lewisham,Pathway 2,5,40
29/10/2024,UHL,Lewisham,Pathway 3,18,484
29/10/2024,UHL,Other,Pathway 0,4,37
29/10/2024,UHL,Other,Pathway 3,4,60
30/10/2024,QEH,Bexley,Pathway 0,6,43
30/10/2024,QEH,Bexley,Pathway 1,6,49
30/10/2024,QEH,Bexley,Pathway 2,10,140
30/10/2024,QEH,Bexley,Pathway 3,6,109
30/10/2024,QEH,Greenwich,Pathway 0,6,8
30/10/2024,QEH,Greenwich,Pathway 1,6,55
30/10/2024,QEH,Greenwich,Pathway 2,8,134
30/10/2024,QEH,Greenwich,Pathway 3,3,102
30/10/2024,QEH,Lewisham,Pathway 3,1,23
30/10/2024,UHL,Bexley,Pathway 0,1,3
30/10/2024,UHL,Bexley,Pathway 1,2,117
30/10/2024,UHL,Bexley,Pathway 3,2,44
30/10/2024,UHL,Greenwich,Pathway 0,1,8
30/10/2024,UHL,Greenwich,Pathway 1,2,11
30/10/2024,UHL,Greenwich,Pathway 2,3,37
30/10/2024,UHL,Greenwich,Pathway 3,2,11
30/10/2024,UHL,Lewisham,Pathway 0,7,72
30/10/2024,UHL,Lewisham,Pathway 1,16,376
30/10/2024,UHL,Lewisham,Pathway 2,4,35
30/10/2024,UHL,Lewisham,Pathway 3,20,469
30/10/2024,UHL,Other,Pathway 0,5,42
30/10/2024,UHL,Other,Pathway 1,1,1
30/10/2024,UHL,Other,Pathway 3,4,64
31/10/2024,QEH,Bexley,Pathway 0,5,47
31/10/2024,QEH,Bexley,Pathway 1,7,55
31/10/2024,QEH,Bexley,Pathway 2,10,118
31/10/2024,QEH,Bexley,Pathway 3,5,98
31/10/2024,QEH,Greenwich,Pathway 0,1,2
31/10/2024,QEH,Greenwich,Pathway 1,5,43
31/10/2024,QEH,Greenwich,Pathway 2,8,142
31/10/2024,QEH,Greenwich,Pathway 3,4,106
31/10/2024,QEH,Lewisham,Pathway 3,1,24
31/10/2024,QEH,Other,Pathway 0,1,1
31/10/2024,UHL,Bexley,Pathway 0,1,4
31/10/2024,UHL,Bexley,Pathway 1,2,119
31/10/2024,UHL,Bexley,Pathway 3,2,46
31/10/2024,UHL,Greenwich,Pathway 0,2,30
31/10/2024,UHL,Greenwich,Pathway 1,1,11
31/10/2024,UHL,Greenwich,Pathway 2,3,38
31/10/2024,UHL,Greenwich,Pathway 3,2,13
31/10/2024,UHL,Lewisham,Pathway 0,12,51
31/10/2024,UHL,Lewisham,Pathway 1,12,345
31/10/2024,UHL,Lewisham,Pathway 2,5,68
31/10/2024,UHL,Lewisham,Pathway 3,22,515
31/10/2024,UHL,Other,Pathway 0,4,38
31/10/2024,UHL,Other,Pathway 1,3,5
31/10/2024,UHL,Other,Pathway 3,3,65
01/11/2024,QEH,Bexley,Pathway 0,6,53
01/11/2024,QEH,Bexley,Pathway 1,7,59
01/11/2024,QEH,Bexley,Pathway 2,9,138
01/11/2024,QEH,Bexley,Pathway 3,6,123
01/11/2024,QEH,Greenwich,Pathway 0,1,1
01/11/2024,QEH,Greenwich,Pathway 1,5,45
01/11/2024,QEH,Greenwich,Pathway 2,7,142
01/11/2024,QEH,Greenwich,Pathway 3,5,118
01/11/2024,QEH,Lewisham,Pathway 3,1,25
01/11/2024,QEH,Other,Pathway 0,1,2
01/11/2024,UHL,Bexley,Pathway 0,1,5
01/11/2024,UHL,Bexley,Pathway 1,2,121
01/11/2024,UHL,Bexley,Pathway 3,2,48
01/11/2024,UHL,Greenwich,Pathway 0,2,32
01/11/2024,UHL,Greenwich,Pathway 1,1,12
01/11/2024,UHL,Greenwich,Pathway 2,3,41
01/11/2024,UHL,Greenwich,Pathway 3,2,15
01/11/2024,UHL,Lewisham,Pathway 0,11,51
01/11/2024,UHL,Lewisham,Pathway 1,10,346
01/11/2024,UHL,Lewisham,Pathway 2,5,73
01/11/2024,UHL,Lewisham,Pathway 3,22,537
01/11/2024,UHL,Other,Pathway 0,4,42
01/11/2024,UHL,Other,Pathway 1,1,3
01/11/2024,UHL,Other,Pathway 3,3,68
02/11/2024,QEH,Bexley,Pathway 0,6,59
02/11/2024,QEH,Bexley,Pathway 1,6,64
02/11/2024,QEH,Bexley,Pathway 2,8,129
02/11/2024,QEH,Bexley,Pathway 3,5,108
02/11/2024,QEH,Greenwich,Pathway 1,5,50
02/11/2024,QEH,Greenwich,Pathway 2,7,149
02/11/2024,QEH,Greenwich,Pathway 3,5,123
02/11/2024,QEH,Lewisham,Pathway 3,1,26
02/11/2024,QEH,Other,Pathway 0,1,3
02/11/2024,UHL,Bexley,Pathway 0,1,6
02/11/2024,UHL,Bexley,Pathway 1,2,123
02/11/2024,UHL,Bexley,Pathway 3,2,50
02/11/2024,UHL,Greenwich,Pathway 0,2,34
02/11/2024,UHL,Greenwich,Pathway 1,1,13
02/11/2024,UHL,Greenwich,Pathway 2,3,44
02/11/2024,UHL,Greenwich,Pathway 3,2,17
02/11/2024,UHL,Lewisham,Pathway 0,10,56
02/11/2024,UHL,Lewisham,Pathway 1,10,356
02/11/2024,UHL,Lewisham,Pathway 2,5,78
02/11/2024,UHL,Lewisham,Pathway 3,22,559
02/11/2024,UHL,Other,Pathway 0,3,40
02/11/2024,UHL,Other,Pathway 1,1,4
02/11/2024,UHL,Other,Pathway 3,3,71
03/11/2024,QEH,Bexley,Pathway 0,6,65
03/11/2024,QEH,Bexley,Pathway 1,6,70
03/11/2024,QEH,Bexley,Pathway 2,8,137
03/11/2024,QEH,Bexley,Pathway 3,5,113
03/11/2024,QEH,Greenwich,Pathway 1,5,55
03/11/2024,QEH,Greenwich,Pathway 2,7,156
03/11/2024,QEH,Greenwich,Pathway 3,5,128
03/11/2024,QEH,Lewisham,Pathway 3,1,27
03/11/2024,QEH,Other,Pathway 0,1,4
03/11/2024,UHL,Bexley,Pathway 0,1,7
03/11/2024,UHL,Bexley,Pathway 1,2,125
03/11/2024,UHL,Bexley,Pathway 3,2,52
03/11/2024,UHL,Greenwich,Pathway 0,2,36
03/11/2024,UHL,Greenwich,Pathway 1,1,14
03/11/2024,UHL,Greenwich,Pathway 2,3,47
03/11/2024,UHL,Greenwich,Pathway 3,2,19
03/11/2024,UHL,Lewisham,Pathway 0,10,66
03/11/2024,UHL,Lewisham,Pathway 1,10,366
03/11/2024,UHL,Lewisham,Pathway 2,5,83
03/11/2024,UHL,Lewisham,Pathway 3,22,581
03/11/2024,UHL,Other,Pathway 0,3,43
03/11/2024,UHL,Other,Pathway 1,1,5
03/11/2024,UHL,Other,Pathway 3,3,74
04/11/2024,QEH,Bexley,Pathway 0,7,61
04/11/2024,QEH,Bexley,Pathway 1,6,74
04/11/2024,QEH,Bexley,Pathway 2,8,111
04/11/2024,QEH,Bexley,Pathway 3,5,118
04/11/2024,QEH,Greenwich,Pathway 0,1,3
04/11/2024,QEH,Greenwich,Pathway 1,3,13
04/11/2024,QEH,Greenwich,Pathway 2,10,170
04/11/2024,QEH,Greenwich,Pathway 3,4,128
04/11/2024,QEH,Lewisham,Pathway 3,1,28
04/11/2024,QEH,Other,Pathway 0,1,5
04/11/2024,UHL,Bexley,Pathway 0,1,8
04/11/2024,UHL,Bexley,Pathway 1,2,127
04/11/2024,UHL,Bexley,Pathway 3,2,54
04/11/2024,UHL,Greenwich,Pathway 0,2,38
04/11/2024,UHL,Greenwich,Pathway 1,1,1
04/11/2024,UHL,Greenwich,Pathway 2,2,31
04/11/2024,UHL,Greenwich,Pathway 3,4,55
04/11/2024,UHL,Lewisham,Pathway 0,4,22
04/11/2024,UHL,Lewisham,Pathway 1,14,393
04/11/2024,UHL,Lewisham,Pathway 2,5,83
04/11/2024,UHL,Lewisham,Pathway 3,22,579
04/11/2024,UHL,Other,Pathway 0,2,39
04/11/2024,UHL,Other,Pathway 1,3,3
04/11/2024,UHL,Other,Pathway 3,6,122
05/11/2024,QEH,Bexley,Pathway 0,5,28
05/11/2024,QEH,Bexley,Pathway 1,7,77
05/11/2024,QEH,Bexley,Pathway 2,8,119
05/11/2024,QEH,Bexley,Pathway 3,5,123
05/11/2024,QEH,Greenwich,Pathway 0,5,8
05/11/2024,QEH,Greenwich,Pathway 1,6,15
05/11/2024,QEH,Greenwich,Pathway 2,14,188
05/11/2024,QEH,Greenwich,Pathway 3,2,100
05/11/2024,QEH,Lewisham,Pathway 3,1,29
05/11/2024,UHL,Bexley,Pathway 0,1,9
05/11/2024,UHL,Bexley,Pathway 1,2,129
05/11/2024,UHL,Bexley,Pathway 3,2,56
05/11/2024,UHL,Greenwich,Pathway 0,3,41
05/11/2024,UHL,Greenwich,Pathway 1,3,9
05/11/2024,UHL,Greenwich,Pathway 2,2,28
05/11/2024,UHL,Greenwich,Pathway 3,4,59
05/11/2024,UHL,Lewisham,Pathway 0,6,19
05/11/2024,UHL,Lewisham,Pathway 1,9,329
05/11/2024,UHL,Lewisham,Pathway 2,5,88
05/11/2024,UHL,Lewisham,Pathway 3,24,608
05/11/2024,UHL,Other,Pathway 0,2,36
05/11/2024,UHL,Other,Pathway 1,3,6
05/11/2024,UHL,Other,Pathway 3,6,128
06/11/2024,QEH,Bexley,Pathway 1,6,61
06/11/2024,QEH,Bexley,Pathway 2,11,172
06/11/2024,QEH,Bexley,Pathway 3,5,122
06/11/2024,QEH,Greenwich,Pathway 0,2,4
06/11/2024,QEH,Greenwich,Pathway 1,3,11
06/11/2024,QEH,Greenwich,Pathway 2,7,115
06/11/2024,QEH,Greenwich,Pathway 3,3,115
06/11/2024,QEH,Lewisham,Pathway 1,1,6
06/11/2024,QEH,Lewisham,Pathway 3,1,30
06/11/2024,QEH,Other,Pathway 0,1,1
06/11/2024,UHL,Bexley,Pathway 0,2,11
06/11/2024,UHL,Bexley,Pathway 1,3,132
06/11/2024,UHL,Bexley,Pathway 3,2,58
06/11/2024,UHL,Greenwich,Pathway 0,2,44
06/11/2024,UHL,Greenwich,Pathway 1,6,29
06/11/2024,UHL,Greenwich,Pathway 2,2,30
06/11/2024,UHL,Greenwich,Pathway 3,4,61
06/11/2024,UHL,Lewisham,Pathway 0,4,11
06/11/2024,UHL,Lewisham,Pathway 1,11,317
06/11/2024,UHL,Lewisham,Pathway 2,3,67
06/11/2024,UHL,Lewisham,Pathway 3,26,662
06/11/2024,UHL,Other,Pathway 0,1,36
06/11/2024,UHL,Other,Pathway 1,1,3
06/11/2024,UHL,Other,Pathway 3,4,98
07/11/2024,QEH,Bexley,Pathway 1,5,59
07/11/2024,QEH,Bexley,Pathway 2,10,121
07/11/2024,QEH,Bexley,Pathway 3,6,144
07/11/2024,QEH,Greenwich,Pathway 0,1,3
07/11/2024,QEH,Greenwich,Pathway 1,7,29
07/11/2024,QEH,Greenwich,Pathway 2,8,127
07/11/2024,QEH,Greenwich,Pathway 3,3,118
07/11/2024,QEH,Lewisham,Pathway 3,1,31
07/11/2024,QEH,Other,Pathway 3,1,2
07/11/2024,UHL,Bexley,Pathway 0,2,13
07/11/2024,UHL,Bexley,Pathway 1,4,136
07/11/2024,UHL,Bexley,Pathway 3,2,60
07/11/2024,UHL,Greenwich,Pathway 0,1,18
07/11/2024,UHL,Greenwich,Pathway 1,4,25
07/11/2024,UHL,Greenwich,Pathway 2,1,29
07/11/2024,UHL,Greenwich,Pathway 3,4,65
07/11/2024,UHL,Lewisham,Pathway 0,1,4
07/11/2024,UHL,Lewisham,Pathway 1,14,364
07/11/2024,UHL,Lewisham,Pathway 2,3,70
07/11/2024,UHL,Lewisham,Pathway 3,27,689
07/11/2024,UHL,Other,Pathway 0,1,1
07/11/2024,UHL,Other,Pathway 1,1,4
07/11/2024,UHL,Other,Pathway 3,4,102
08/11/2024,QEH,Bexley,Pathway 0,1,1
08/11/2024,QEH,Bexley,Pathway 1,6,65
08/11/2024,QEH,Bexley,Pathway 2,10,96
08/11/2024,QEH,Bexley,Pathway 3,7,151
08/11/2024,QEH,Greenwich,Pathway 0,1,4
08/11/2024,QEH,Greenwich,Pathway 1,6,30
08/11/2024,QEH,Greenwich,Pathway 2,6,121
08/11/2024,QEH,Greenwich,Pathway 3,3,121
08/11/2024,QEH,Lewisham,Pathway 1,2,8
08/11/2024,QEH,Lewisham,Pathway 3,1,32
08/11/2024,UHL,Bexley,Pathway 0,2,15
08/11/2024,UHL,Bexley,Pathway 1,3,137
08/11/2024,UHL,Bexley,Pathway 3,2,62
08/11/2024,UHL,Greenwich,Pathway 1,4,29
08/11/2024,UHL,Greenwich,Pathway 2,1,30
08/11/2024,UHL,Greenwich,Pathway 3,4,69
08/11/2024,UHL,Lewisham,Pathway 0,1,5
08/11/2024,UHL,Lewisham,Pathway 1,12,368
08/11/2024,UHL,Lewisham,Pathway 2,3,73
08/11/2024,UHL,Lewisham,Pathway 3,26,698
08/11/2024,UHL,Other,Pathway 0,1,2
08/11/2024,UHL,Other,Pathway 3,3,74
09/11/2024,QEH,Bexley,Pathway 0,1,2
09/11/2024,QEH,Bexley,Pathway 1,6,71
09/11/2024,QEH,Bexley,Pathway 2,10,106
09/11/2024,QEH,Bexley,Pathway 3,7,158
09/11/2024,QEH,Greenwich,Pathway 0,1,5
09/11/2024,QEH,Greenwich,Pathway 1,6,35
09/11/2024,QEH,Greenwich,Pathway 2,6,127
09/11/2024,QEH,Greenwich,Pathway 3,3,124
09/11/2024,QEH,Lewisham,Pathway 1,1,8
09/11/2024,QEH,Lewisham,Pathway 3,1,33
09/11/2024,UHL,Bexley,Pathway 0,2,17
09/11/2024,UHL,Bexley,Pathway 1,2,87
09/11/2024,UHL,Bexley,Pathway 3,2,64
09/11/2024,UHL,Greenwich,Pathway 1,4,33
09/11/2024,UHL,Greenwich,Pathway 2,1,31
09/11/2024,UHL,Greenwich,Pathway 3,4,73
09/11/2024,UHL,Lewisham,Pathway 0,1,6
09/11/2024,UHL,Lewisham,Pathway 1,10,373
09/11/2024,UHL,Lewisham,Pathway 2,3,76
09/11/2024,UHL,Lewisham,Pathway 3,26,724
09/11/2024,UHL,Other,Pathway 0,1,3
09/11/2024,UHL,Other,Pathway 3,3,77
10/11/2024,QEH,Bexley,Pathway 0,1,3
10/11/2024,QEH,Bexley,Pathway 1,6,77
10/11/2024,QEH,Bexley,Pathway 2,10,116
10/11/2024,QEH,Bexley,Pathway 3,7,165
10/11/2024,QEH,Greenwich,Pathway 0,1,6
